"tractid","death_injury_rf_risk_prob"
1097003710,0.448
1117030703,0.296
5033020201,0.38
5111490300,0.516
4019002504,0.286
4027000907,0.518
6019005518,0.36
6037603200,0.268
6037920118,0.308
6059011715,0.468
6059099229,0.408
6071000109,0.518
6071003301,0.418
6073020304,0.408
6081610602,0.386
8059010801,0.684
8123002008,0.308
9003497000,0.212
12011070602,0.56
12053040802,0.514
12053041305,0.464
12071050104,0.418
12085001801,0.126
12086010612,0.384
12101031404,0.47
12115002605,0.554
13015961000,0.534
13067031113,0.748
13235950300,0.382
13285961000,0.418
19031450300,0.318
19099040900,0.252
16017950200,0.24
16019970502,0.446
17031191000,0.24
18089011200,0.374
18095001700,0.42
18145710400,0.558
18149953600,0.366
20091050800,0.236
21027960300,0.438
21067001000,0.432
21067004103,0.366
21111010103,0.458
22071007101,0.36
22103040602,0.616
25003900900,0.246
25017323100,0.388
24025303102,0.358
24029950100,0.2
24510140200,0.418
23005012000,0.268
23017965500,0.45
26125184000,0.396
26139020100,0.282
26159011500,0.518
26163554600,0.644
27053020600,0.424
27053024200,0.3
27141030403,0.338
29189212002,0.482
29189217600,0.084
29510112200,0.336
28049010203,0.626
28075000700,0.328
28087001100,0.43
28109950402,0.468
28149950902,0.46
37023020801,0.222
37089930401,0.37
37133001300,0.37
37149920303,0.242
31055007452,0.314
31113957500,0.36
34023005800,0.364
35027960600,0.418
32003005613,0.31
32005001900,0.382
36001002000,0.248
36047016700,0.068
36047022100,0.724
36055013101,0.416
36063022200,0.43
36081074900,0.24
36091062508,0.374
36093031900,0.282
39003011900,0.398
39035160602,0.808
39035171203,0.446
39049006500,0.49
39061008100,0.35
39085206000,0.264
40019892600,0.118
40143005600,0.238
41053020302,0.558
42021011100,0.358
42021011600,0.398
42069101200,0.446
42075004000,0.074
42087960700,0.336
42101031401,0.5
42125796000,0.252
42129804501,0.228
72021031032,0.362
44007018400,0.392
45055970905,0.538
45067950700,0.43
47149040104,0.468
48113015205,0.4
48113016620,0.434
48121020203,0.346
48167724800,0.45
48199030400,0.45
48201331700,0.492
48201510900,0.4
48201520602,0.576
48201532300,0.442
48245000101,0.67
48439104503,0.564
48439106001,0.7
48453002411,0.406
48491020316,0.384
48491020328,0.4
49049000710,0.396
49057211202,0.41
51059452301,0.378
51087200127,0.506
51163930300,0.184
51760010800,0.652
50027966300,0.332
53011040511,0.334
53029970601,0.68
53061051200,0.424
55025000201,0.364
55025002401,0.37
55039040800,0.536
54037972503,0.316
1039962700,0.3
5119004202,0.21
5135470100,0.248
4013610300,0.328
4013610900,0.314
4013618200,0.472
6001438201,0.408
6013367100,0.354
6037271100,0.386
6037406102,0.416
6037670324,0.228
6059087602,0.406
6067004005,0.406
6071002035,0.34
6073015902,0.402
6075023200,0.422
6077005127,0.392
9001010600,0.09
9003462101,0.308
9005320100,0.122
9009150300,0.222
10005051702,0.302
12011010401,0.42
12011060212,0.466
12031015802,0.394
12057003600,0.344
12091023307,0.454
12095011200,0.748
12099000703,0.256
12103022401,0.346
12105014104,0.612
12111381401,0.474
13067030219,0.302
19085290500,0.346
17031081202,0.336
17031100300,0.614
17031100500,0.238
17031630100,0.226
17057953800,0.722
17095000100,0.31
17113001700,0.202
17161020100,0.174
17177001100,0.216
18089041400,0.402
18097360501,0.444
21037051101,0.506
21037052400,0.476
21089040400,0.18
21111010406,0.256
21143980100,0.262
21175950200,0.386
21191930300,0.412
21219950200,0.156
21227010500,0.632
22051990000,0.262
22055001802,0.218
22071006500,0.444
22071011900,0.3
22079013700,0.276
25017355000,0.134
24005490603,0.324
26037010701,0.24
26121004200,0.392
26125193100,0.374
26163567202,0.444
27027020202,0.344
27053109300,0.942
29047020902,0.386
29095013502,0.314
29159480900,0.132
29189210502,0.444
29189214300,0.812
28049010808,0.412
28127950400,0.222
37027031201,0.352
37067003702,0.286
37119004600,0.468
37147001302,0.408
37149920200,0.342
37189920900,0.354
38017000903,0.742
33009961100,0.164
33015058000,0.188
34005700402,0.37
34013014700,0.136
34019011202,0.294
34025811501,0.316
35037958602,0.25
32003003629,0.608
36011041500,0.418
36027150003,0.334
36055013506,0.394
36061015601,0.194
36065020300,0.136
36067014800,0.288
36081053800,0.42
36085013400,0.508
36087012700,0.334
36103123802,0.264
36103159107,0.184
36119000500,0.226
39035101300,0.442
39035175103,0.168
39061020741,0.574
39061023702,0.554
39063000200,0.21
39123050500,0.488
39169002500,0.33
40109107604,0.282
40143007512,0.244
41005023202,0.512
41007951300,0.328
41051000402,0.414
42017105012,0.336
42017105702,0.396
42021012000,0.27
42045409904,0.19
42069111300,0.326
42079215600,0.282
42089300403,0.306
42101020400,0.534
42133023100,0.258
45019002612,0.622
45063020805,0.286
46059975600,0.39
47019070900,0.688
47077975100,0.358
48029160502,0.454
48029180603,0.594
48029181004,0.336
48039664100,0.164
48057990000,0.262
48085031315,0.458
48157670901,0.212
48201323500,0.442
48201330301,0.35
48201413100,0.294
48215021600,0.372
48293970100,0.422
48439100700,0.48
48471790103,0.098
49049000509,0.37
51069050500,0.416
51087200126,0.228
51089010602,0.432
51089010800,0.396
51810046400,0.61
53053940005,0.394
53057940500,0.456
55017010900,0.408
54083966200,0.41
2020002400,0.298
2020002601,0.568
1003011401,0.266
1003011403,0.46
1083020300,0.33
5023480202,0.592
5065960300,0.656
4013061045,0.42
4013319903,0.508
4015951900,0.824
4027001100,0.302
6001405901,0.258
6001423000,0.36
6037127103,0.444
6037215101,0.336
6037221120,0.282
6037231800,0.386
6037405600,0.5
6037408505,0.368
6037408623,0.444
6037462600,0.356
6037620904,0.302
6037651102,0.434
6037900602,0.456
6041112202,0.14
6041126100,0.164
6053001200,0.392
6059011707,0.262
6059032011,0.37
6065044517,0.41
6071008703,0.338
6073014102,0.402
6083002102,0.438
6085511905,0.35
6085513000,0.26
8059010100,0.372
8069000300,0.348
9001205200,0.158
9003481300,0.346
9011702600,0.318
12011041500,0.326
12021010411,0.552
12071040110,0.432
12083001206,0.428
12099005937,0.226
12101031508,0.334
12101033101,0.622
12103027401,0.738
13115000600,0.588
13121003700,0.262
13121006400,0.44
13135050214,0.552
13153021400,0.15
15003003404,0.41
15003007505,0.288
19045000800,0.36
19129040100,0.54
19153001100,0.454
19157370100,0.37
19171290600,0.344
16017950300,0.258
17043845702,0.516
17165955700,0.676
17201004001,0.168
18003002500,0.428
18003011609,0.336
18057111007,0.408
18063210801,0.546
18101950300,0.244
20099950700,0.43
22033004503,0.334
22049970300,0.362
22063040600,0.958
25017341300,0.302
25025091700,0.39
25025100800,0.142
25027730500,0.304
24005405000,0.312
24013514201,0.232
24031700834,0.566
24031702200,0.53
26015010401,0.87
26027001800,0.27
26049001900,0.478
26075000200,0.302
26075006100,0.442
26075006401,0.342
26077000500,0.47
27011950300,0.442
27017940000,0.774
27037060738,0.466
27097780800,0.306
29097011200,0.438
28049011101,0.68
28059042000,0.356
28087000500,0.476
30031000200,0.348
37101041101,0.26
37157040900,0.534
37159051802,0.192
37171931200,0.25
38101011300,0.24
38105954100,0.536
31055000700,0.228
35043940700,0.354
32003003616,0.298
36005003100,0.364
36005014300,0.29
36005027600,0.398
36005033500,0.114
36005037200,0.508
36033950600,0.286
36047072800,0.294
36087011000,0.112
36087011301,0.404
36089492600,0.212
36111950200,0.054
39029950200,0.65
39037550100,0.234
39049009340,0.43
39077916200,0.736
41019070000,0.316
42003490004,0.41
42003525200,0.43
42013010500,0.29
42043021300,0.308
42101014900,0.484
42107002800,0.482
72029100800,0.364
72127003502,0.372
45029990100,0.262
47063100500,0.376
47107970500,0.446
47157006200,0.528
48029181705,0.426
48099010702,0.436
48167725300,0.38
48201422701,0.412
48221160206,0.438
48355000800,0.32
48355001200,0.942
48479001714,0.376
49011125808,0.444
49035101600,0.446
49035103500,0.404
49035113513,0.446
49049001401,0.324
49049002702,0.42
51041100927,0.334
51107610202,0.17
51740212500,0.284
53011040101,0.36
53015000300,0.482
53053070703,0.168
53053071703,0.228
53053072601,0.33
55025001603,0.366
55105002602,0.162
55109120800,0.208
55133202102,0.094
54033031500,0.338
54057010600,0.452
1033020400,0.384
1097007202,0.38
1099075600,0.404
1103000700,0.294
1125010404,0.29
5035030600,0.23
4013114401,0.314
4013216902,0.314
4013319706,0.468
4013617400,0.496
6019005608,0.442
6037123303,0.574
6037183103,0.36
6037239201,0.724
6037277400,0.592
6037408625,0.292
6045011700,0.324
6059032057,0.37
6059052426,0.334
6061021401,0.352
6067004702,0.392
6073013306,0.448
6073013314,0.318
6075011200,0.25
6085512029,0.382
6107001200,0.454
6111002300,0.326
6111005203,0.372
6111007510,0.302
8001009316,0.584
8069000600,0.616
9001073600,0.39
9005310500,0.404
9009186200,0.2
12009064901,0.434
12011080405,0.482
12071080100,0.268
12086006705,0.368
12086008209,0.356
12111380700,0.468
13051011106,0.388
13139001202,0.63
13215010605,0.308
13321950400,0.388
15003003406,0.552
17031819802,0.246
17031824003,0.324
17083010100,0.702
17093890600,0.846
17093890700,0.192
17167001500,0.644
17197883809,0.15
18003010602,0.46
18035001200,0.902
18089012700,0.444
20173005501,0.416
21067003407,0.58
22033004604,0.616
25001014100,0.362
25021412100,0.14
25025070300,0.044
24003740303,0.348
24005492102,0.724
24027606706,0.342
23031030202,0.088
26073000300,0.626
26077000300,0.514
26083990100,0.262
26105950500,0.746
26141990000,0.262
26163501200,0.436
27037060750,0.356
27053105400,0.37
27119020800,0.366
27133570200,0.384
29189211202,0.742
37119005816,0.296
31055006604,0.406
33011000800,0.438
34011040300,0.536
34021001402,0.314
34021003704,0.11
34033020800,0.242
35005001200,0.392
36009960702,0.344
36027070301,0.686
36047035400,0.434
36047076800,0.526
36047113000,0.358
36055011205,0.52
36059410900,0.554
39045031300,0.676
39061023222,0.348
39099813300,0.362
40037020706,0.4
41041951500,0.23
41047001200,0.31
41047001402,0.478
41051002701,0.286
41051006501,0.344
42003456003,0.092
42037050300,0.228
42071012103,0.204
72079850200,0.384
72109290400,0.342
72149720400,0.4
45091060300,0.38
46059975700,0.44
47009011001,0.392
47093004610,0.592
47141000400,0.684
48037011200,0.352
48113014138,0.292
48181000902,0.124
48201540602,0.576
48201555701,0.338
48243950100,0.944
48255970300,0.318
48309002000,0.222
48375010700,0.422
48439101401,0.232
48453000500,0.106
48479001300,0.406
48481740800,0.37
51135000200,0.314
51147930100,0.226
51161030600,0.18
51181860100,0.566
51187020100,0.182
55045960200,0.304
55071000300,0.31
54005958400,0.868
1087232100,0.444
1089001200,0.934
1117030701,0.318
5119004600,0.656
4019004722,0.348
6037186302,0.384
6037234800,0.43
6037302301,0.316
6037408134,0.362
6037408503,0.42
6037460502,0.284
6037555104,0.392
6037602302,0.378
6037800330,0.36
6071009117,0.376
6073006000,0.368
8014031000,0.368
8014031400,0.346
8059011733,0.458
8123002501,0.322
9003400100,0.342
9009184100,0.268
11001000501,0.19
12031001100,0.436
12086009029,0.406
12103020106,0.534
12105010401,0.492
13015960901,0.424
13045910400,0.386
13047030700,0.926
13117130604,0.364
13121011414,0.378
13179990000,0.262
13185010201,0.286
13255160500,0.446
15003008611,0.422
19095960200,0.28
19155030502,0.766
16085970100,0.278
17001000201,0.442
17019005500,0.33
17031808500,0.356
17061974000,0.37
17111871003,0.21
17167003203,0.358
17167004000,0.534
17197883211,0.38
18087970500,0.322
18095011700,0.452
18097321700,0.42
21101020701,0.26
21115960200,0.372
22033004006,0.362
25021416101,0.296
24031701206,0.23
24510260604,0.278
26023950200,0.668
26049010604,0.558
26075001100,0.442
26081012902,0.504
26109960500,0.512
26149040600,0.65
26159011400,0.45
26161400400,0.302
26163580600,0.744
27053020801,0.442
27123032600,0.684
29019000600,0.128
29071800701,0.184
29095009800,0.456
29183311734,0.568
28149950500,0.604
37021002206,0.302
37027031402,0.59
37071030902,0.484
37105030501,0.316
37109070100,0.92
37157040102,0.188
37183053804,0.262
37183054500,0.34
37195000300,0.498
31109001102,0.45
34003054600,0.184
34011010401,0.534
34015501605,0.196
34023003001,0.312
35049000900,0.424
32003005010,0.79
32003005850,0.42
32003007500,0.374
36003951300,0.266
36047119000,0.274
36063023700,0.172
36081036300,0.288
36085002700,0.548
36091062509,0.352
39009973200,0.274
39153533501,0.304
40053956400,0.392
40143007413,0.416
41039003102,0.33
42003260200,0.434
42003407001,0.376
42003412001,0.27
42041011200,0.414
42045404600,0.29
42063961400,0.29
72005400400,0.384
72081958000,0.414
72113070513,0.47
72153750602,0.384
45051040102,0.494
46041941500,0.452
47005963400,0.428
47157022600,0.296
48057000300,0.38
48085031633,0.504
48113019013,0.346
48135002900,0.362
48201454200,0.396
48201511400,0.306
48353950300,0.184
48387950600,0.39
48409010601,0.336
49057210704,0.308
51013101000,0.31
51059450601,0.376
51059460800,0.308
51059461902,0.306
53033022703,0.334
53063013000,0.408
53073010100,0.22
55079016300,0.178
54081000700,0.38
56033000200,0.378
1015001100,0.374
1049961000,0.41
1073010900,0.184
1081041100,0.776
5119001200,0.714
5119001501,0.104
4013614500,0.372
4015952001,0.594
4019004422,0.406
6037213202,0.396
6037310201,0.38
6037531302,0.396
6053000102,0.39
6059099405,0.708
6061021123,0.306
6065046500,0.38
6067004009,0.446
6071002015,0.31
6075021000,0.294
6081600402,0.386
6081611000,0.332
6085505401,0.35
11001007502,0.388
12011040300,0.258
12021010212,0.324
12057013001,0.654
12073002003,0.42
12086000710,0.368
12099001904,0.436
12115000101,0.478
13067030229,0.562
15003000106,0.322
19153010407,0.368
16001000500,0.418
17031243500,0.23
17031740300,0.516
17031810200,0.404
17031820606,0.258
17031834700,0.642
17031836900,0.638
17097860808,0.342
17115002800,0.182
17137952100,0.256
17143003601,0.404
17161024300,0.456
18015959700,0.368
18043070700,0.702
18085962300,0.396
21083020900,0.2
21135930100,0.386
21173920400,0.398
21227010600,0.458
22055000900,0.458
25009221100,0.204
25017337101,0.188
25017341800,0.248
24021752202,0.316
24031703800,0.332
26037010600,0.29
26077005502,0.646
26093743800,0.338
27007450100,0.59
27053008400,0.402
27053109200,0.418
27137012300,0.406
29073960500,0.142
28033070721,0.572
28033070812,0.41
37165010300,0.396
37179020902,0.204
38071957800,0.348
31079000800,0.444
34039038300,0.214
35049010309,0.412
32003005840,0.348
36005011800,0.252
36013037200,0.438
36047099600,0.388
36059519702,0.24
36081016600,0.67
36081051300,0.284
36099950900,0.206
36103124300,0.306
36113076000,0.212
36119006802,0.13
36119008301,0.344
39035112600,0.44
39057200700,0.544
39099811002,0.196
39113040201,0.336
39135410100,0.464
39151700600,0.77
40145030201,0.378
41039001201,0.766
41051001400,0.384
42005951300,0.326
42017105300,0.3
42021010100,0.288
42043022604,0.336
42045405000,0.456
42045408102,0.334
42101032900,0.36
42101033101,0.272
42123970400,0.168
42133020710,0.248
72021030200,0.438
44007000700,0.426
45007000600,0.736
45051070701,0.226
47051960800,0.264
47165021105,0.23
48027022200,0.304
48037010902,0.404
48121020504,0.43
48143950400,0.49
48197950100,0.454
48201250302,0.228
48201333600,0.422
48245980000,0.408
48303001400,0.472
48409010700,0.23
48409011300,0.398
48437950200,0.44
48439105901,0.452
48453001779,0.362
48479000200,0.148
51143010200,0.122
51191010401,0.696
53033023202,0.238
53063004800,0.422
55045960800,0.242
55079021500,0.388
54025950500,0.614
56009956400,0.242
1069041400,0.59
1125010102,0.536
4013113202,0.326
4013116709,0.454
4013618500,0.432
4013812600,0.392
4019004068,0.43
6001422800,0.334
6001451101,0.196
6013354001,0.28
6029002200,0.32
6037301601,0.404
6059099224,0.458
6067005205,0.284
6073007302,0.34
6085501501,0.406
6085509801,0.368
6087120800,0.268
6111007903,0.354
8031001402,0.362
8035014404,0.234
8041000600,0.89
9001240200,0.2
9007585100,0.07
9015900200,0.352
10003014703,0.354
12003040202,0.368
12055960300,0.452
12057014012,0.44
12099007618,0.496
12119910300,0.272
13015960101,0.45
13081010202,0.476
13107970200,0.138
13121002500,0.654
13133950302,0.338
15009031402,0.372
19153010706,0.258
17001010300,0.212
17031031501,0.608
17031051200,0.196
17031241200,0.354
17031292400,0.384
17031804901,0.19
17031806300,0.63
17043842702,0.568
17197880117,0.574
17197883505,0.302
18089011600,0.33
18111100700,0.414
18151970800,0.648
18157001600,0.282
21027960200,0.232
21067001600,0.254
22045030200,0.236
22045030400,0.266
22103041202,0.368
22113951002,0.35
25003900100,0.27
25017354800,0.194
25017368901,0.34
25021409102,0.438
25025130404,0.158
24031701800,0.738
24031705000,0.264
24043011000,0.386
26057000700,0.356
26143970500,0.41
26163524900,0.314
26163552200,0.428
26163584400,0.41
27123042602,0.498
27137011200,0.278
27139080203,0.412
27163070802,0.366
29077003300,0.594
29131962600,0.382
29189220802,0.238
29205450200,0.53
28019950300,0.518
28049002000,0.38
28059042700,0.396
28079040700,0.7
28087000900,0.482
30063000700,0.594
30081000202,0.224
37001020100,0.406
37071032401,0.366
37099950900,0.226
37169070503,0.592
37183053525,0.398
34005702204,0.508
34013000400,0.368
34013007200,0.39
34013010400,0.15
36005040100,0.354
36011040400,0.326
36047030000,0.352
36047083600,0.374
36061029900,0.098
36071011900,0.302
36075021101,0.296
36081046600,0.418
36085029102,0.2
36119014809,0.296
39049007550,0.28
39119912200,0.272
39155931601,0.442
39157020500,0.604
39161020700,0.472
39165032400,0.084
40027201611,0.396
40109106610,0.412
40109108203,0.918
40109108301,0.666
40143007523,0.314
41039003500,0.402
41065970200,0.446
41067030101,0.52
42003191800,0.304
42011002900,0.396
42019910100,0.306
42041011305,0.214
42049011001,0.4
42101002900,0.556
42101025400,0.44
72127004400,0.39
45003020200,0.7
45063021306,0.24
45073030401,0.31
46019967700,0.422
47093004611,0.366
47119011001,0.322
47141000600,0.276
47157006700,0.748
48085030601,0.702
48201433100,0.404
48245002200,0.604
48323950601,0.368
48439105514,0.32
48439113403,0.382
49035113014,0.376
49049003103,0.41
51740211400,0.47
51810045408,0.39
50027966500,0.526
53033026802,0.464
53033029303,0.426
53037975401,0.418
53061052208,0.324
55079014600,0.398
54011001400,0.316
5119003202,0.646
5125010303,0.32
4003001100,0.43
4013061035,0.372
4019003004,0.406
