

Tract (Group 1)	Date (Group 2)	risk_indicator
25009206500	1/27/09	2
25027709502	1/27/09	0
25027709600	1/27/09	5
26007000200	1/27/09	1
26021000300	1/27/09	1
26049000700	1/27/09	1
26049010115	1/27/09	1
26049012602	1/27/09	1
26049013202	1/27/09	1
26081002700	1/27/09	1
26109960100	1/27/09	2
26125166600	1/27/09	1
26133970100	1/27/09	1
26155030200	1/27/09	1
26157000300	1/27/09	1
26163507000	1/27/09	1
26163533200	1/27/09	3
26163533300	1/27/09	2
26163570500	1/27/09	1
27001770400	1/27/09	1
28047001700	1/27/09	1
28047003206	1/27/09	1
28049010901	1/27/09	1
28087000101	1/27/09	1
28107950300	1/27/09	1
29027070800	1/27/09	1
29053950200	1/27/09	1
29091090600	1/27/09	1
29097011600	1/27/09	1
29113810202	1/27/09	1
29131962500	1/27/09	1
29183311150	1/27/09	1
29510105198	1/27/09	1
30087940400	1/27/09	1
32003003220	1/27/09	1
32003005343	1/27/09	1
33011022000	1/27/09	2
34011020300	1/27/09	1
34025812501	1/27/09	1
34029724000	1/27/09	0
34041030700	1/27/09	1
35041000100	1/27/09	1
36005021100	1/27/09	0
36005022300	1/27/09	0
36005030701	1/27/09	0
36005037400	1/27/09	0
36005037600	1/27/09	0
36013037400	1/27/09	1
36029015003	1/27/09	1
36047036001	1/27/09	0
36047036200	1/27/09	0
36047051800	1/27/09	0
36047092000	1/27/09	1
36047116200	1/27/09	1
36055013204	1/27/09	1
36061000800	1/27/09	1
36081003200	1/27/09	2
36081003800	1/27/09	1
36081025800	1/27/09	0
36081032900	1/27/09	0
37013930200	1/27/09	1
37093970101	1/27/09	1
37127010700	1/27/09	1
37161960100	1/27/09	1
37175960401	1/27/09	1
37185950103	1/27/09	1
39003010200	1/27/09	1
39031960900	1/27/09	1
39035115100	1/27/09	4
39041010200	1/27/09	2
39061025500	1/27/09	1
39095003500	1/27/09	1
39117965200	1/27/09	1
39131952700	1/27/09	1
39155931200	1/27/09	1
40017301300	1/27/09	1
4003002100	1/27/09	1
40031000401	1/27/09	2
40135030202	1/27/09	1
40143002700	1/27/09	1
41019190000	1/27/09	0
41053020400	1/27/09	2
42003562400	1/27/09	1
42005950100	1/27/09	1
42041012501	1/27/09	1
42043022900	1/27/09	1
42043023300	1/27/09	2
42045404800	1/27/09	0
42055011500	1/27/09	6
42077005402	1/27/09	1
45019003107	1/27/09	1
45053950100	1/27/09	1
45085001100	1/27/09	1
45089970502	1/27/09	1
46013952000	1/27/09	1
47001021201	1/27/09	2
47125101500	1/27/09	0
47157006200	1/27/09	1
47157021744	1/27/09	1
48001950500	1/27/09	1
48019000300	1/27/09	1
48029110700	1/27/09	5
48029110800	1/27/09	2
48113016802	1/27/09	1
48201550500	1/27/09	1
48251130601	1/27/09	1
48277001000	1/27/09	1
48303000100	1/27/09	1
48351950100	1/27/09	1
48353950400	1/27/09	0
48375010600	1/27/09	1
48439111552	1/27/09	1
48441011500	1/27/09	1
48485010400	1/27/09	1
48497150401	1/27/09	1
49049003204	1/27/09	1
5031000300	1/27/09	NA
5107480500	1/27/09	1
51087201003	1/27/09	1
51165010200	1/27/09	1
5119003002	1/27/09	1
5127950100	1/27/09	1
5131000700	1/27/09	1
5131010302	1/27/09	2
53011040904	1/27/09	1
53061053506	1/27/09	1
53063013201	1/27/09	1
53077002001	1/27/09	1
53077002002	1/27/09	1
55001950400	1/27/09	1
55045960700	1/27/09	0
6013379000	1/27/09	1
6037197600	1/27/09	1
6037430901	1/27/09	1
6099000805	1/27/09	1
72059740200	1/27/09	1
72059740300	1/27/09	1
8059011550	1/27/09	1
8101001800	1/27/09	1
9009171600	1/27/09	1
1015001800	1/28/09	0
1033020200	1/28/09	1
1073012302	1/28/09	1
1085781200	1/28/09	1
1119011500	1/28/09	1
1127021100	1/28/09	1
12031002801	1/28/09	1
12073002302	1/28/09	1
12083000601	1/28/09	1
12099002900	1/28/09	1
12105011501	1/28/09	1
12105014301	1/28/09	2
12105015200	1/28/09	0
12105015600	1/28/09	2
12127091016	1/28/09	1
13063040524	1/28/09	1
13071970100	1/28/09	1
13071970800	1/28/09	1
13089023423	1/28/09	1
13121005200	1/28/09	1
13129970800	1/28/09	1
13175950800	1/28/09	1
13215010703	1/28/09	0
16001000304	1/28/09	1
16035970100	1/28/09	1
17031010501	1/28/09	1
17031829800	1/28/09	1
17143003401	1/28/09	1
18019050904	1/28/09	1
18095000300	1/28/09	1
19139050800	1/28/09	1
19153000400	1/28/09	1
20173003700	1/28/09	1
2020000204	1/28/09	1
21007950100	1/28/09	1
21027960502	1/28/09	1
21035010302	1/28/09	NA
21035010400	1/28/09	NA
21099970300	1/28/09	1
21101020602	1/28/09	1
21107970600	1/28/09	1
21107970700	1/28/09	1
21187970200	1/28/09	1
22003950400	1/28/09	1
22017023600	1/28/09	0
22017024301	1/28/09	0
22071000400	1/28/09	1
22071001724	1/28/09	1
22079012900	1/28/09	1
22087030204	1/28/09	1
22095070200	1/28/09	1
22115950300	1/28/09	1
23031028002	1/28/09	2
24033801801	1/28/09	1
24033801906	1/28/09	1
24043010900	1/28/09	0
24510271900	1/28/09	1
25001013100	1/28/09	0
25021420301	1/28/09	1
25025020200	1/28/09	4
26005030401	1/28/09	0
26005031200	1/28/09	1
26017286100	1/28/09	1
26017286200	1/28/09	1
26099240700	1/28/09	1
26107960100	1/28/09	1
26117970800	1/28/09	0
26163503900	1/28/09	1
26163516700	1/28/09	1
26163518500	1/28/09	1
27019091000	1/28/09	0
27021940002	1/28/09	1
27097780300	1/28/09	2
27163070106	1/28/09	1
28043950200	1/28/09	1
28049000400	1/28/09	1
28073020600	1/28/09	1
28117950300	1/28/09	1
29051010400	1/28/09	1
29095007802	1/28/09	1
29095009000	1/28/09	1
29097011900	1/28/09	1
29099700502	1/28/09	0
29105960100	1/28/09	1
29123960200	1/28/09	1
29169470400	1/28/09	1
29189210502	1/28/09	0
29217950600	1/28/09	1
30087940400	1/28/09	1
32003002201	1/28/09	1
34001011100	1/28/09	1
34005700702	1/28/09	1
34013006900	1/28/09	2
34021000700	1/28/09	5
34021002100	1/28/09	3
34025810503	1/28/09	2
35001000603	1/28/09	2
35033955200	1/28/09	1
35061970800	1/28/09	2
35061970901	1/28/09	1
36005013500	1/28/09	7
36029005500	1/28/09	1
36043011001	1/28/09	1
36047035200	1/28/09	1
36047047700	1/28/09	0
36047048100	1/28/09	1
36047049800	1/28/09	0
36047098800	1/28/09	0
36055003600	1/28/09	3
36061013700	1/28/09	0
36081003400	1/28/09	1
36081015200	1/28/09	1
36081053000	1/28/09	0
36081101700	1/28/09	0
36081114700	1/28/09	0
36093020300	1/28/09	0
36093021001	1/28/09	1
37029950101	1/28/09	1
37063001002	1/28/09	1
37081015300	1/28/09	1
37083931000	1/28/09	1
37101041101	1/28/09	0
37119006104	1/28/09	1
39017014900	1/28/09	1
39035120802	1/28/09	1
39045031700	1/28/09	1
39049006386	1/28/09	1
39049008162	1/28/09	0
39061021702	1/28/09	1
39111966700	1/28/09	0
39113060200	1/28/09	1
39125960500	1/28/09	1
39135455002	1/28/09	2
39145002200	1/28/09	1
39151713401	1/28/09	1
39153502500	1/28/09	1
40081961100	1/28/09	1
40081961500	1/28/09	1
40101001500	1/28/09	1
4012980000	1/28/09	1
4013092900	1/28/09	1
4013107400	1/28/09	1
40133583500	1/28/09	1
4019940800	1/28/09	1
4025001701	1/28/09	1
41011000100	1/28/09	1
42003459102	1/28/09	1
42041013000	1/28/09	1
42049011300	1/28/09	2
42065950300	1/28/09	1
42069112000	1/28/09	1
42075002100	1/28/09	1
42075004100	1/28/09	1
42123970300	1/28/09	1
42129804701	1/28/09	1
45031010700	1/28/09	1
45033970100	1/28/09	1
45045002105	1/28/09	2
45045002604	1/28/09	1
46113940800	1/28/09	1
47025970500	1/28/09	1
47037017300	1/28/09	1
47037019003	1/28/09	1
47037019600	1/28/09	1
47065001400	1/28/09	2
47065002000	1/28/09	1
47129110500	1/28/09	1
47163040600	1/28/09	1
48001950901	1/28/09	1
48021950600	1/28/09	1
48141001114	1/28/09	1
48149970600	1/28/09	1
48157670800	1/28/09	1
48179950500	1/28/09	1
48181001802	1/28/09	1
48375014900	1/28/09	1
48407200300	1/28/09	1
48423001601	1/28/09	1
48439106202	1/28/09	1
48453001823	1/28/09	1
48457950300	1/28/09	1
49049000103	1/28/09	0
50019951800	1/28/09	1
5045030302	1/28/09	1
5065960100	1/28/09	0
51081880101	1/28/09	1
51085320100	1/28/09	1
51117930300	1/28/09	1
51137110300	1/28/09	1
51175200500	1/28/09	1
5119004302	1/28/09	0
5145070500	1/28/09	1
51800075101	1/28/09	1
53053073119	1/28/09	1
53063004700	1/28/09	1
53063013202	1/28/09	1
54003971202	1/28/09	1
54053955102	1/28/09	1
55025001401	1/28/09	1
55057100200	1/28/09	1
55071010100	1/28/09	1
55095961100	1/28/09	2
6019001000	1/28/09	2
6037127805	1/28/09	1
6053011400	1/28/09	0
6059099305	1/28/09	1
6069000400	1/28/09	1
6077001500	1/28/09	1
6113010102	1/28/09	1
1001020801	1/29/09	1
1051030500	1/29/09	1
1061050600	1/29/09	1
1073010401	1/29/09	0
1073010602	1/29/09	1
1073012403	1/29/09	1
1089010302	1/29/09	1
12031010800	1/29/09	1
12057003500	1/29/09	1
12063210700	1/29/09	1
12086000120	1/29/09	0
12091020100	1/29/09	1
12099001301	1/29/09	0
13013180104	1/29/09	1
13079070202	1/29/09	1
13135050311	1/29/09	1
13135050313	1/29/09	0
13247060404	1/29/09	1
13279970100	1/29/09	1
16011950400	1/29/09	1
17031071400	1/29/09	1
17031250800	1/29/09	1
17031829000	1/29/09	1
17099963700	1/29/09	1
17131040100	1/29/09	1
17161021100	1/29/09	1
17163502800	1/29/09	2
17167002300	1/29/09	1
17167002600	1/29/09	0
17197882900	1/29/09	2
18019050703	1/29/09	1
18097350800	1/29/09	1
18097354900	1/29/09	8
19193001000	1/29/09	1
21079970200	1/29/09	1
21107970300	1/29/09	1
21125970900	1/29/09	1
21223100100	1/29/09	0
22039950600	1/29/09	1
23005002001	1/29/09	1
24033801600	1/29/09	1
24045010701	1/29/09	1
24510271002	1/29/09	1
25025092101	1/29/09	2
25027744200	1/29/09	1
26065005302	1/29/09	1
26121001402	1/29/09	1
26163541000	1/29/09	1
26163545900	1/29/09	1
26165380600	1/29/09	1
27111960800	1/29/09	1
28003950500	1/29/09	1
28029950100	1/29/09	1
28079040100	1/29/09	1
28081950302	1/29/09	1
28081950500	1/29/09	1
29037060004	1/29/09	1
29091090500	1/29/09	1
29095007900	1/29/09	1
29167960300	1/29/09	1
29217950300	1/29/09	1
29510116200	1/29/09	1
31055004400	1/29/09	0
31153010501	1/29/09	1
34007600400	1/29/09	1
34007608800	1/29/09	1
34021000800	1/29/09	1
34031182200	1/29/09	3
36027220801	1/29/09	1
36027220901	1/29/09	1
36029014901	1/29/09	1
36047049600	1/29/09	0
36047054200	1/29/09	3
36047055400	1/29/09	1
36047077600	1/29/09	1
36081015600	1/29/09	1
36081016600	1/29/09	0
36081046200	1/29/09	1
36089491800	1/29/09	1
36101962800	1/29/09	1
37025041000	1/29/09	1
37025042101	1/29/09	1
37067003308	1/29/09	1
37089930401	1/29/09	1
39047926200	1/29/09	1
39071955100	1/29/09	1
39073965400	1/29/09	1
39087050500	1/29/09	3
39089752500	1/29/09	1
39089757400	1/29/09	2
39091004400	1/29/09	1
39099802400	1/29/09	0
39113002900	1/29/09	1
39127966100	1/29/09	1
39153508800	1/29/09	1
40021978100	1/29/09	1
40101001600	1/29/09	1
40105172200	1/29/09	1
4013104302	1/29/09	1
40131050601	1/29/09	1
40131050604	1/29/09	1
42007601200	1/29/09	1
42037050300	1/29/09	1
42115032901	1/29/09	1
42125796000	1/29/09	1
45041000800	1/29/09	1
45045002304	1/29/09	1
45069960200	1/29/09	1
45077010402	1/29/09	1
45079011800	1/29/09	1
45083020900	1/29/09	3
46077958100	1/29/09	1
47035970302	1/29/09	1
47149040303	1/29/09	0
47149041101	1/29/09	1
47177930400	1/29/09	1
48021950501	1/29/09	1
48029121601	1/29/09	1
48029140800	1/29/09	1
48039663800	1/29/09	1
48113018600	1/29/09	1
48121021753	1/29/09	1
48141001113	1/29/09	1
48181001500	1/29/09	1
48183010302	1/29/09	1
48201421403	1/29/09	3
48201421500	1/29/09	1
48249950200	1/29/09	1
48355005406	1/29/09	1
48423001801	1/29/09	1
48485010400	1/29/09	2
48489950700	1/29/09	1
50001960700	1/29/09	0
5019953900	1/29/09	1
5103950100	1/29/09	1
51083930302	1/29/09	1
51085320900	1/29/09	1
5119002203	1/29/09	2
5119002204	1/29/09	4
5119002405	1/29/09	1
5139950800	1/29/09	2
51550021404	1/29/09	1
51620090200	1/29/09	1
53007961000	1/29/09	1
53053062300	1/29/09	0
53057952600	1/29/09	1
53063002000	1/29/09	1
54011001000	1/29/09	1
54043955800	1/29/09	1
54099020900	1/29/09	1
54109003100	1/29/09	1
55043960400	1/29/09	1
55079006700	1/29/09	1
55133203704	1/29/09	1
6029002000	1/29/09	1
6037532900	1/29/09	1
6065040402	1/29/09	1
6065041406	1/29/09	1
6093000200	1/29/09	1
6097153103	1/29/09	1
9011696200	1/29/09	1
NULL	1/29/09	1
1015001600	1/3/09	2
1039961800	1/3/09	1
1065040000	1/3/09	1
1073003300	1/3/09	0
1131034700	1/3/09	1
12011050602	1/3/09	2
12021010903	1/3/09	1
12071001701	1/3/09	2
12091021102	1/3/09	1
12105016003	1/3/09	1
13031110401	1/3/09	1
13051002700	1/3/09	2
13059130700	1/3/09	1
13135050419	1/3/09	1
13153020108	1/3/09	1
17031490901	1/3/09	4
17031670200	1/3/09	1
17031837800	1/3/09	1
17161020300	1/3/09	1
18003011608	1/3/09	1
18043070802	1/3/09	1
18083955500	1/3/09	1
18097330202	1/3/09	1
18119955800	1/3/09	1
18141010200	1/3/09	1
18151971300	1/3/09	1
18157001502	1/3/09	0
19017004500	1/3/09	1
19033950300	1/3/09	1
19061000600	1/3/09	1
19113000203	1/3/09	1
20099950700	1/3/09	1
20103070900	1/3/09	1
20177001300	1/3/09	1
21093001402	1/3/09	1
21195931000	1/3/09	1
2170000402	1/3/09	1
22043020401	1/3/09	2
22071001725	1/3/09	1
22071001744	1/3/09	0
24045000500	1/3/09	1
24510150400	1/3/09	1
24510160400	1/3/09	1
25003900200	1/3/09	1
25009261102	1/3/09	1
25017386100	1/3/09	0
26015010200	1/3/09	1
26049000400	1/3/09	1
26049001600	1/3/09	0
26049002700	1/3/09	1
26073000100	1/3/09	2
26085961100	1/3/09	1
26163513900	1/3/09	1
27053025205	1/3/09	1
28039950101	1/3/09	1
28107950100	1/3/09	1
28121020209	1/3/09	1
29021002800	1/3/09	1
29095016600	1/3/09	1
29109470400	1/3/09	1
29155470300	1/3/09	1
30013010100	1/3/09	1
30089000200	1/3/09	1
34005701104	1/3/09	1
34007600200	1/3/09	1
34007601400	1/3/09	1
34025811600	1/3/09	1
35017964600	1/3/09	1
36001000600	1/3/09	4
36005024000	1/3/09	1
36029002900	1/3/09	1
36047000100	1/3/09	0
36047017700	1/3/09	2
36047034700	1/3/09	1
36047050600	1/3/09	0
36055006700	1/3/09	1
36061006800	1/3/09	0
36067001500	1/3/09	1
36081012800	1/3/09	0
36081025400	1/3/09	2
36093032403	1/3/09	1
36117020201	1/3/09	4
37003040400	1/3/09	1
37077970500	1/3/09	1
37097060603	1/3/09	1
37147001800	1/3/09	0
37153970300	1/3/09	1
37179020401	1/3/09	1
37181960300	1/3/09	1
39009973700	1/3/09	1
39035121300	1/3/09	1
39049003600	1/3/09	2
39049009374	1/3/09	1
39053953500	1/3/09	0
39079957700	1/3/09	1
39099801400	1/3/09	0
39151701500	1/3/09	2
39169002400	1/3/09	0
4003001300	1/3/09	2
40101000400	1/3/09	1
40109107207	1/3/09	1
40109107303	1/3/09	1
4013110002	1/3/09	2
40143009101	1/3/09	1
4019002801	1/3/09	1
4019004116	1/3/09	1
41051008901	1/3/09	2
42021013100	1/3/09	1
42059970300	1/3/09	1
42079211204	1/3/09	1
42115032300	1/3/09	1
45019005000	1/3/09	1
45031010300	1/3/09	1
45045000500	1/3/09	0
45049920200	1/3/09	1
45089970300	1/3/09	1
47075930302	1/3/09	1
47093003200	1/3/09	2
48019000101	1/3/09	1
48029160502	1/3/09	1
48157674800	1/3/09	1
48217961400	1/3/09	1
48259970402	1/3/09	1
48291700600	1/3/09	1
48309001600	1/3/09	1
50007003503	1/3/09	1
50021963300	1/3/09	4
51009010200	1/3/09	1
51031020300	1/3/09	1
51131930100	1/3/09	1
5115951600	1/3/09	1
51187020500	1/3/09	0
51710006000	1/3/09	1
51730811300	1/3/09	1
53033010800	1/3/09	2
53061040700	1/3/09	8
54011001300	1/3/09	5
55033970300	1/3/09	1
55079001800	1/3/09	1
55079004400	1/3/09	12
55079080100	1/3/09	1
55079080400	1/3/09	1
55101001201	1/3/09	1
55103970500	1/3/09	1
6037234901	1/3/09	1
6037237202	1/3/09	1
6037900605	1/3/09	0
6047002402	1/3/09	1
6059099701	1/3/09	1
6099000503	1/3/09	0
72115330200	1/3/09	1
8005005628	1/3/09	1
8043979000	1/3/09	1
9009350200	1/3/09	2
1003011201	1/30/09	1
1039962000	1/30/09	1
1067030200	1/30/09	1
1073010301	1/30/09	1
12009060700	1/30/09	1
12011040702	1/30/09	1
12031002702	1/30/09	1
12057012301	1/30/09	1
12073002603	1/30/09	1
12085001801	1/30/09	1
12099004903	1/30/09	1
13089020500	1/30/09	1
13119890400	1/30/09	1
13139001403	1/30/09	1
13169030104	1/30/09	1
13175950400	1/30/09	1
13245010507	1/30/09	1
13261950800	1/30/09	1
13277960600	1/30/09	1
13285961000	1/30/09	1
16017950500	1/30/09	1
16051960100	1/30/09	1
16055001700	1/30/09	1
17011965600	1/30/09	1
17177000600	1/30/09	1
17179021900	1/30/09	0
18097320902	1/30/09	13
18097322500	1/30/09	2
18097330803	1/30/09	1
18141002200	1/30/09	1
18141010200	1/30/09	2
19121060200	1/30/09	1
19169000900	1/30/09	1
20149000100	1/30/09	1
20173007000	1/30/09	0
21033920200	1/30/09	1
21033920300	1/30/09	1
21037050500	1/30/09	1
21037050600	1/30/09	1
21071920400	1/30/09	1
21093001500	1/30/09	NA
21107970500	1/30/09	0
21115960500	1/30/09	1
21133950600	1/30/09	1
21145031500	1/30/09	1
21177960800	1/30/09	1
21179930302	1/30/09	NA
21179930303	1/30/09	NA
21211040200	1/30/09	1
22049970400	1/30/09	1
22051027000	1/30/09	1
22063040202	1/30/09	1
22063040901	1/30/09	2
22073000900	1/30/09	1
22103041102	1/30/09	1
24003730504	1/30/09	7
24033802001	1/30/09	4
24033804200	1/30/09	1
24510130300	1/30/09	1
24510160400	1/30/09	1
25025090200	1/30/09	1
26049000100	1/30/09	1
26163512900	1/30/09	1
26163513300	1/30/09	0
26163518500	1/30/09	1
26163535500	1/30/09	1
27145000302	1/30/09	1
28087000300	1/30/09	1
28115950400	1/30/09	1
28155950200	1/30/09	1
29021002200	1/30/09	1
29031880700	1/30/09	1
29091090700	1/30/09	1
29095007700	1/30/09	2
29103960200	1/30/09	1
29149480100	1/30/09	1
29159480600	1/30/09	1
29510124100	1/30/09	1
29510126900	1/30/09	1
33013043001	1/30/09	1
34001001300	1/30/09	1
34007600900	1/30/09	1
34013012400	1/30/09	1
34017016800	1/30/09	3
34023008900	1/30/09	2
35009000202	1/30/09	1
35061970901	1/30/09	1
36005006300	1/30/09	1
36005020100	1/30/09	1
36005021100	1/30/09	0
36029016800	1/30/09	1
36055004602	1/30/09	1
36061017800	1/30/09	0
36063022500	1/30/09	1
36081043900	1/30/09	2
36085024800	1/30/09	0
36101960700	1/30/09	1
36105950700	1/30/09	2
37025041902	1/30/09	1
37089931000	1/30/09	1
37125950200	1/30/09	1
37139960200	1/30/09	1
37147000100	1/30/09	0
37147000400	1/30/09	0
37151030700	1/30/09	1
37185950300	1/30/09	1
37193961100	1/30/09	1
38017010203	1/30/09	1
39007000603	1/30/09	1
39035118101	1/30/09	1
39045030200	1/30/09	0
39069000700	1/30/09	1
39073964900	1/30/09	1
39077916500	1/30/09	1
39089751900	1/30/09	1
39095006100	1/30/09	1
39097040400	1/30/09	1
39135480100	1/30/09	1
39173021400	1/30/09	1
40109106914	1/30/09	1
40109106915	1/30/09	4
40109107401	1/30/09	1
40125501001	1/30/09	1
40143003400	1/30/09	1
4015950706	1/30/09	1
4019002602	1/30/09	1
41015950400	1/30/09	1
41067032004	1/30/09	1
42009961000	1/30/09	1
42051262900	1/30/09	1
42055010300	1/30/09	1
42133000700	1/30/09	1
45039960200	1/30/09	1
45051060308	1/30/09	1
45083021700	1/30/09	1
45089970600	1/30/09	1
46109940400	1/30/09	1
47109930500	1/30/09	1
47123925200	1/30/09	1
47157010120	1/30/09	1
47157011020	1/30/09	1
47189030600	1/30/09	1
48113009304	1/30/09	1
48141000401	1/30/09	2
48201322700	1/30/09	1
48201341501	1/30/09	1
48241950100	1/30/09	1
48241950800	1/30/09	1
48245002600	1/30/09	1
48245005100	1/30/09	1
48439122300	1/30/09	4
50019951600	1/30/09	0
50019951700	1/30/09	1
5031001000	1/30/09	1
5037950500	1/30/09	1
51027010200	1/30/09	1
51131930300	1/30/09	1
5119002500	1/30/09	1
5119003800	1/30/09	1
51199050203	1/30/09	1
5131001001	1/30/09	1
5131010102	1/30/09	1
5141460100	1/30/09	1
51710000300	1/30/09	2
51740212100	1/30/09	1
53053071403	1/30/09	1
53053072312	1/30/09	1
53067011623	1/30/09	1
54011002100	1/30/09	1
55101000600	1/30/09	2
55141010300	1/30/09	2
6037113235	1/30/09	3
6037239310	1/30/09	1
6037310601	1/30/09	0
6037462800	1/30/09	1
6059110304	1/30/09	1
6097153706	1/30/09	1
6099000909	1/30/09	6
6099000910	1/30/09	6
8001008801	1/30/09	1
8041001104	1/30/09	1
9009142300	1/30/09	1
9009165600	1/30/09	1
9011870100	1/30/09	3
9015800500	1/30/09	1
NULL	1/30/09	1
1089000301	1/31/09	0
1095030702	1/31/09	1
1097006802	1/31/09	2
1111000400	1/31/09	1
1117030704	1/31/09	1
12011060116	1/31/09	0
12011060128	1/31/09	1
12041950203	1/31/09	1
12055960200	1/31/09	0
12063210600	1/31/09	1
12069030203	1/31/09	1
12071000401	1/31/09	1
12081000407	1/31/09	1
12086001002	1/31/09	4
12086013100	1/31/09	1
12089050303	1/31/09	1
12099003000	1/31/09	1
12101031203	1/31/09	1
12101032103	1/31/09	1
12105010702	1/31/09	1
12105015701	1/31/09	1
12109020901	1/31/09	0
12115000300	1/31/09	1
13113140207	1/31/09	1
13121010301	1/31/09	0
13121010303	1/31/09	1
13129970300	1/31/09	1
13163960300	1/31/09	1
13185010604	1/31/09	1
13187960102	1/31/09	1
13215003000	1/31/09	1
13215010607	1/31/09	1
13281960300	1/31/09	1
13293010600	1/31/09	1
16001000701	1/31/09	2
17031140302	1/31/09	3
17143000200	1/31/09	3
17169970100	1/31/09	1
17169970200	1/31/09	1
17183010800	1/31/09	1
17183011200	1/31/09	2
19055950400	1/31/09	1
19123950400	1/31/09	1
19123950700	1/31/09	1
19133960300	1/31/09	0
20173010200	1/31/09	1
20209040900	1/31/09	1
21037050500	1/31/09	1
21037051904	1/31/09	1
21057950100	1/31/09	1
21059000500	1/31/09	NA
21059001800	1/31/09	NA
21067003908	1/31/09	1
21075960100	1/31/09	0
21151010600	1/31/09	NA
21151010702	1/31/09	NA
21151011000	1/31/09	NA
21211040102	1/31/09	0
21211040200	1/31/09	1
21211040302	1/31/09	0
22005030101	1/31/09	1
22033003506	1/31/09	1
22063040402	1/31/09	1
22071007200	1/31/09	2
24003730401	1/31/09	2
24025303300	1/31/09	1
26015011300	1/31/09	1
26035000300	1/31/09	1
26075006900	1/31/09	1
26081014804	1/31/09	1
26093725100	1/31/09	3
26157001300	1/31/09	1
26163501100	1/31/09	1
26163503400	1/31/09	1
26163505200	1/31/09	1
26163507000	1/31/09	1
26163514200	1/31/09	1
26163541200	1/31/09	1
26163543200	1/31/09	1
28085950600	1/31/09	1
28109950700	1/31/09	1
28151000400	1/31/09	1
29091090600	1/31/09	1
29123960100	1/31/09	1
29201780700	1/31/09	1
29510111300	1/31/09	1
30111001502	1/31/09	1
31053963600	1/31/09	1
32003000525	1/31/09	2
33013032800	1/31/09	1
34013017100	1/31/09	1
34031246300	1/31/09	1
34039036900	1/31/09	1
35013001706	1/31/09	1
36001013300	1/31/09	1
36005001900	1/31/09	0
36005002702	1/31/09	1
36005021301	1/31/09	0
36005021502	1/31/09	1
36015011100	1/31/09	1
36017970100	1/31/09	1
36047026900	1/31/09	1
36047052500	1/31/09	0
36047053500	1/31/09	0
36047054700	1/31/09	0
36069050400	1/31/09	1
36077591500	1/31/09	1
36081044301	1/31/09	2
36081063200	1/31/09	1
36081081400	1/31/09	0
36081099705	1/31/09	0
36111950200	1/31/09	1
36123150500	1/31/09	1
37063001601	1/31/09	1
37081010900	1/31/09	1
37081012504	1/31/09	1
37085071001	1/31/09	1
37101041201	1/31/09	1
37101041502	1/31/09	1
37119005611	1/31/09	1
37155961802	1/31/09	1
37157040400	1/31/09	1
37159052000	1/31/09	1
37179020502	1/31/09	1
37185950400	1/31/09	1
37193960400	1/31/09	1
37193960802	1/31/09	1
39017000300	1/31/09	1
39031961200	1/31/09	0
39035118700	1/31/09	1
39065000500	1/31/09	1
39099804000	1/31/09	0
39099813900	1/31/09	0
39145002200	1/31/09	0
40083600500	1/31/09	1
40109108010	1/31/09	1
40111000100	1/31/09	1
4013319201	1/31/09	1
40143000400	1/31/09	1
40145030798	1/31/09	1
4015954800	1/31/09	1
4019004049	1/31/09	1
4021001301	1/31/09	1
41007950900	1/31/09	1
41015950301	1/31/09	1
42003300100	1/31/09	1
42059970400	1/31/09	1
42125763700	1/31/09	1
45029970600	1/31/09	1
45045002108	1/31/09	1
45089970501	1/31/09	1
46023940200	1/31/09	1
47037013300	1/31/09	2
47037015623	1/31/09	1
47053967000	1/31/09	2
47073050900	1/31/09	1
48029171000	1/31/09	1
48039661900	1/31/09	1
48091310801	1/31/09	1
48139060803	1/31/09	1
48141000403	1/31/09	2
48201541700	1/31/09	1
48303000900	1/31/09	1
48309003707	1/31/09	1
48339694500	1/31/09	1
48381021801	1/31/09	1
48453000603	1/31/09	5
48457950400	1/31/09	1
48459950200	1/31/09	1
48485010400	1/31/09	1
48493000103	1/31/09	1
49035113305	1/31/09	1
49049000104	1/31/09	1
49057201700	1/31/09	2
5031000601	1/31/09	NA
5035030202	1/31/09	1
5093010100	1/31/09	1
51003011400	1/31/09	1
51027010300	1/31/09	1
51031020300	1/31/09	1
51037930100	1/31/09	1
51071930400	1/31/09	1
51083930800	1/31/09	1
51111930100	1/31/09	1
5111490500	1/31/09	NA
5119002500	1/31/09	1
5119002900	1/31/09	1
5119004302	1/31/09	1
5131010301	1/31/09	1
51730810500	1/31/09	2
53019940000	1/31/09	1
53063001900	1/31/09	1
53077002102	1/31/09	3
54069000600	1/31/09	1
55063010600	1/31/09	1
55079018800	1/31/09	1
55137960200	1/31/09	1
6015000203	1/31/09	1
6037604100	1/31/09	1
6059099701	1/31/09	2
6059110111	1/31/09	1
6067002000	1/31/09	3
6109005100	1/31/09	1
8041005300	1/31/09	1
9009141500	1/31/09	3
9009141600	1/31/09	3
NULL	1/31/09	1
10001041802	1/4/09	1
10003016604	1/4/09	1
1031011300	1/4/09	1
1089010402	1/4/09	2
1097005800	1/4/09	1
11001009904	1/4/09	1
12031000600	1/4/09	1
12031011000	1/4/09	1
12051000300	1/4/09	1
12063210600	1/4/09	1
12099005000	1/4/09	1
12103024403	1/4/09	2
13021012600	1/4/09	1
13035150200	1/4/09	1
13051010807	1/4/09	1
13071970300	1/4/09	0
