"","tractid","all_fire","alarm_unknown","alarm_presented","alarm_not_presented","ratio_no_alarm_in_all","ratio_no_alarm_in_all_known"
"276","01073005701",5,2,1,2,0.4,0.666666666666667
"277","01073005702",14,6,3,5,0.357142857142857,0.625
"278","01073005800",4,2,0,2,0.5,1
"279","01073005903",5,4,1,0,0,0
"280","01073005905",10,4,4,2,0.2,0.333333333333333
"281","01073005907",1,0,1,0,0,0
"282","01073005908",14,6,5,3,0.214285714285714,0.375
"283","01073005909",4,3,1,0,0,0
"284","01073005910",8,3,4,1,0.125,0.2
"285","01073010001",5,3,1,1,0.2,0.5
"286","01073010002",3,2,1,0,0,0
"287","01073010100",11,7,0,4,0.363636363636364,1
"288","01073010200",8,4,0,4,0.5,1
"289","01073010301",4,3,0,1,0.25,1
"290","01073010302",7,5,1,1,0.142857142857143,0.5
"291","01073010401",18,8,2,8,0.444444444444444,0.8
"292","01073010402",1,0,0,1,1,1
"293","01073010602",1,1,0,0,0,NA
"294","01073010701",5,2,2,1,0.2,0.333333333333333
"295","01073010702",5,0,3,2,0.4,0.4
"296","01073010703",2,0,2,0,0,0
"297","01073010705",3,1,2,0,0,0
"298","01073010706",2,1,0,1,0.5,1
"299","01073010801",3,1,1,1,0.333333333333333,0.5
"300","01073010803",4,2,2,0,0,0
"301","01073010804",1,1,0,0,0,NA
"302","01073010805",3,0,2,1,0.333333333333333,0.333333333333333
"303","01073010900",3,3,0,0,0,NA
"304","01073011001",5,4,0,1,0.2,1
"305","01073011002",2,0,1,1,0.5,0.5
"306","01073011104",5,2,3,0,0,0
"307","01073011107",1,1,0,0,0,NA
"308","01073011108",1,1,0,0,0,NA
"309","01073011110",8,3,3,2,0.25,0.4
"310","01073011111",4,2,1,1,0.25,0.5
"311","01073011205",2,1,0,1,0.5,1
"312","01073011206",5,1,0,4,0.8,1
"313","01073011207",8,4,3,1,0.125,0.25
"314","01073011208",4,1,2,1,0.25,0.333333333333333
"315","01073011209",6,5,1,0,0,0
"316","01073011210",3,1,1,1,0.333333333333333,0.5
"317","01073011301",1,1,0,0,0,NA
"318","01073011500",2,2,0,0,0,NA
"319","01073011600",1,1,0,0,0,NA
"320","01073011703",3,0,0,3,1,1
"321","01073011705",3,0,3,0,0,0
"322","01073011706",4,1,0,3,0.75,1
"323","01073011802",12,3,5,4,0.333333333333333,0.444444444444444
"324","01073011803",10,6,4,0,0,0
"325","01073011804",4,1,3,0,0,0
"326","01073011901",5,3,0,2,0.4,1
"327","01073011904",2,0,1,1,0.5,0.5
"328","01073012001",8,2,2,4,0.5,0.666666666666667
"329","01073012002",4,1,1,2,0.5,0.666666666666667
"330","01073012103",4,2,1,1,0.25,0.5
"331","01073012104",3,2,1,0,0,0
"332","01073012200",1,1,0,0,0,NA
"333","01073012302",5,4,1,0,0,0
"334","01073012304",1,1,0,0,0,NA
"335","01073012305",5,4,0,1,0.2,1
"336","01073012401",6,3,1,2,0.333333333333333,0.666666666666667
"337","01073012402",8,5,0,3,0.375,1
"338","01073012403",2,2,0,0,0,NA
"339","01073012500",23,21,1,1,0.0434782608695652,0.5
"340","01073012602",7,4,1,2,0.285714285714286,0.666666666666667
"341","01073012701",9,5,1,3,0.333333333333333,0.75
"342","01073012703",1,1,0,0,0,NA
"343","01073012704",1,0,0,1,1,1
"344","01073012906",2,0,2,0,0,0
"345","01073012907",1,0,0,1,1,1
"346","01073012908",1,0,1,0,0,0
"347","01073012910",2,1,1,0,0,0
"348","01073012911",2,1,0,1,0.5,1
"349","01073012913",2,0,2,0,0,0
"350","01073013002",4,3,0,1,0.25,1
"351","01073013100",10,3,3,4,0.4,0.571428571428571
"352","01073013200",6,2,2,2,0.333333333333333,0.5
"353","01073013300",10,6,0,4,0.4,1
"354","01073013400",6,3,0,3,0.5,1
"355","01073013601",6,6,0,0,0,NA
"356","01073013801",9,6,1,2,0.222222222222222,0.666666666666667
"357","01073013901",4,3,0,1,0.25,1
"358","01073013902",3,2,1,0,0,0
"359","01073014001",9,7,0,2,0.222222222222222,1
"360","01073014002",1,1,0,0,0,NA
"361","01073014102",1,1,0,0,0,NA
"362","01073014104",2,2,0,0,0,NA
"363","01073014105",4,2,1,1,0.25,0.5
"364","01073014203",3,1,1,1,0.333333333333333,0.5
"365","01073014204",1,1,0,0,0,NA
"366","01073014301",5,1,1,3,0.6,0.75
"367","01073014302",3,1,0,2,0.666666666666667,1
"368","01073014404",1,0,0,1,1,1
"369","01073014405",2,0,2,0,0,0
"370","01073014406",1,0,1,0,0,0
"371","01073014409",4,2,2,0,0,0
"372","01073014412",1,1,0,0,0,NA
"373","01073014413",1,1,0,0,0,NA
"374","01075030000",4,1,1,2,0.5,0.666666666666667
"375","01075030100",3,3,0,0,0,NA
"376","01077010200",3,3,0,0,0,NA
"377","01077010300",3,3,0,0,0,NA
"378","01077010600",5,4,1,0,0,0
"379","01077010700",7,6,0,1,0.142857142857143,1
"380","01077010800",4,4,0,0,0,NA
"381","01077010900",2,2,0,0,0,NA
"382","01077011000",8,6,2,0,0,0
"383","01077011101",2,0,1,1,0.5,0.5
"384","01077011102",3,3,0,0,0,NA
"385","01077011400",3,2,0,1,0.333333333333333,1
"386","01077011501",4,4,0,0,0,NA
"387","01077011502",4,2,0,2,0.5,1
"388","01077011802",1,1,0,0,0,NA
"389","01079979200",1,1,0,0,0,NA
"390","01079979400",2,2,0,0,0,NA
"391","01079979800",1,0,1,0,0,0
"392","01081041000",1,1,0,0,0,NA
"393","01081041100",3,1,1,1,0.333333333333333,0.5
"394","01081041200",3,1,0,2,0.666666666666667,1
"395","01081041300",3,0,2,1,0.333333333333333,0.333333333333333
"396","01081041400",3,0,3,0,0,0
"397","01081041600",5,2,0,3,0.6,1
"398","01081041800",1,1,0,0,0,NA
"399","01081042002",5,4,1,0,0,0
"400","01081042102",5,5,0,0,0,NA
"401","01083020201",1,1,0,0,0,NA
"402","01083020500",1,1,0,0,0,NA
"403","01083020600",6,1,0,5,0.833333333333333,1
"404","01083020801",1,0,1,0,0,0
"405","01083020900",1,1,0,0,0,NA
"406","01083021000",4,3,0,1,0.25,1
"407","01083021100",2,2,0,0,0,NA
"408","01083021200",2,2,0,0,0,NA
"409","01087231601",2,1,0,1,0.5,1
"410","01087231602",1,0,0,1,1,1
"411","01087231603",1,1,0,0,0,NA
"412","01087231800",2,0,0,2,1,1
"413","01087231900",5,3,1,1,0.2,0.5
"414","01087232000",2,1,0,1,0.5,1
"415","01087232100",1,1,0,0,0,NA
"416","01087232300",1,0,0,1,1,1
"417","01089000201",2,0,2,0,0,0
"418","01089000202",7,3,3,1,0.142857142857143,0.25
"419","01089000301",6,5,1,0,0,0
"420","01089000302",8,3,5,0,0,0
"421","01089000403",2,2,0,0,0,NA
"422","01089000501",3,2,0,1,0.333333333333333,1
"423","01089000502",9,4,4,1,0.111111111111111,0.2
"424","01089000503",2,1,1,0,0,0
"425","01089000601",1,1,0,0,0,NA
"426","01089000602",1,1,0,0,0,NA
"427","01089000701",6,2,3,1,0.166666666666667,0.25
"428","01089000702",3,2,1,0,0,0
"429","01089000902",1,0,0,1,1,1
"430","01089001000",2,2,0,0,0,NA
"431","01089001200",5,2,3,0,0,0
"432","01089001301",2,0,2,0,0,0
"433","01089001302",1,1,0,0,0,NA
"434","01089001402",6,3,3,0,0,0
"435","01089001500",4,1,3,0,0,0
"436","01089001700",1,1,0,0,0,NA
"437","01089001801",3,3,0,0,0,NA
"438","01089001901",1,1,0,0,0,NA
"439","01089001902",1,1,0,0,0,NA
"440","01089002100",1,0,0,1,1,1
"441","01089002200",4,3,0,1,0.25,1
"442","01089002300",4,3,1,0,0,0
"443","01089002400",3,3,0,0,0,NA
"444","01089002501",4,1,2,1,0.25,0.333333333333333
"445","01089002502",3,1,2,0,0,0
"446","01089002600",3,2,1,0,0,0
"447","01089002701",1,0,1,0,0,0
"448","01089002721",4,2,2,0,0,0
"449","01089002801",1,0,1,0,0,0
"450","01089002802",1,0,1,0,0,0
"451","01089002921",5,3,1,1,0.2,0.5
"452","01089002922",1,1,0,0,0,NA
"453","01089003000",2,0,1,1,0.5,0.5
"454","01089003100",2,2,0,0,0,NA
"455","01089010100",1,1,0,0,0,NA
"456","01089010200",5,3,1,1,0.2,0.5
"457","01089010301",2,2,0,0,0,NA
"458","01089010401",6,2,2,2,0.333333333333333,0.5
"459","01089010402",4,2,0,2,0.5,1
"460","01089010612",2,1,1,0,0,0
"461","01089010622",5,2,3,0,0,0
"462","01089010701",1,1,0,0,0,NA
"463","01089010702",3,1,1,1,0.333333333333333,0.5
"464","01089010800",2,2,0,0,0,NA
"465","01089010901",5,5,0,0,0,NA
"466","01089010902",4,3,0,1,0.25,1
"467","01089011011",6,1,3,2,0.333333333333333,0.4
"468","01089011012",3,1,2,0,0,0
"469","01089011013",1,0,1,0,0,0
"470","01089011014",1,0,1,0,0,0
"471","01089011021",2,0,0,2,1,1
"472","01089011022",4,1,1,2,0.5,0.666666666666667
"473","01089011200",8,4,2,2,0.25,0.5
"474","01089011300",4,3,1,0,0,0
"475","01089011400",2,2,0,0,0,NA
"476","01091972900",4,2,0,2,0.5,1
"477","01091973000",1,0,1,0,0,0
"478","01091973200",3,2,0,1,0.333333333333333,1
"479","01091973300",5,2,0,3,0.6,1
"480","01091973400",2,0,1,1,0.5,0.5
"481","01093964000",1,1,0,0,0,NA
"482","01093964400",1,1,0,0,0,NA
"483","01093964500",1,0,0,1,1,1
"484","01093964600",2,2,0,0,0,NA
"485","01093964700",6,5,1,0,0,0
"486","01095030100",1,1,0,0,0,NA
"487","01095030300",8,7,1,0,0,0
"488","01095030401",5,5,0,0,0,NA
"489","01095030402",5,4,0,1,0.2,1
"490","01095030500",15,14,0,1,0.0666666666666667,1
"491","01095030600",3,2,0,1,0.333333333333333,1
"492","01095030701",9,7,0,2,0.222222222222222,1
"493","01095030702",6,4,1,1,0.166666666666667,0.5
"494","01095030801",11,8,1,2,0.181818181818182,0.666666666666667
"495","01095030802",7,4,1,2,0.285714285714286,0.666666666666667
"496","01095030902",5,2,2,1,0.2,0.333333333333333
"497","01095030903",11,5,1,5,0.454545454545455,0.833333333333333
"498","01095030904",12,9,1,2,0.166666666666667,0.666666666666667
"499","01095031000",13,10,1,2,0.153846153846154,0.666666666666667
"500","01095031100",1,1,0,0,0,NA
"501","01097000200",4,0,3,1,0.25,0.25
"502","01097000500",2,1,0,1,0.5,1
"503","01097000600",2,1,0,1,0.5,1
"504","01097000701",6,2,2,2,0.333333333333333,0.5
"505","01097000800",2,1,1,0,0,0
"506","01097000901",3,2,1,0,0,0
"507","01097000903",2,1,0,1,0.5,1
"508","01097001001",4,1,2,1,0.25,0.333333333333333
"509","01097001002",2,1,0,1,0.5,1
"510","01097001100",5,0,3,2,0.4,0.4
"511","01097001200",9,4,1,4,0.444444444444444,0.8
"512","01097001302",5,4,0,1,0.2,1
"513","01097001400",3,1,1,1,0.333333333333333,0.5
"514","01097001501",2,0,2,0,0,0
"515","01097001502",1,0,1,0,0,0
"516","01097001800",2,0,1,1,0.5,0.5
"517","01097001902",3,2,0,1,0.333333333333333,1
"518","01097002000",1,0,0,1,1,1
"519","01097002100",2,2,0,0,0,NA
"520","01097002200",2,0,2,0,0,0
"521","01097002301",2,0,1,1,0.5,0.5
"522","01097002302",4,2,2,0,0,0
"523","01097002400",4,1,2,1,0.25,0.333333333333333
"524","01097002501",3,2,1,0,0,0
"525","01097002502",1,0,1,0,0,0
"526","01097002600",5,4,0,1,0.2,1
"527","01097002700",8,4,3,1,0.125,0.25
"528","01097002800",1,0,0,1,1,1
"529","01097002900",3,0,1,2,0.666666666666667,0.666666666666667
"530","01097003100",2,2,0,0,0,NA
"531","01097003202",3,1,1,1,0.333333333333333,0.5
"532","01097003203",1,0,1,0,0,0
"533","01097003204",4,3,1,0,0,0
"534","01097003205",1,1,0,0,0,NA
"535","01097003301",2,2,0,0,0,NA
"536","01097003302",1,1,0,0,0,NA
"537","01097003402",5,3,1,1,0.2,0.5
"538","01097003404",2,1,1,0,0,0
"539","01097003406",1,0,1,0,0,0
"540","01097003407",7,2,2,3,0.428571428571429,0.6
"541","01097003408",3,1,2,0,0,0
"542","01097003502",1,0,1,0,0,0
"543","01097003602",2,1,1,0,0,0
"544","01097003607",2,1,1,0,0,0
"545","01097003703",1,0,0,1,1,1
"546","01097003704",3,1,1,1,0.333333333333333,0.5
"547","01097003705",2,2,0,0,0,NA
"548","01097003706",2,1,1,0,0,0
"549","01097003707",2,0,2,0,0,0
"550","01097003708",1,1,0,0,0,NA
"551","01097003709",3,2,1,0,0,0
"552","01097003710",4,2,2,0,0,0
"553","01097003800",1,0,1,0,0,0
"554","01097003901",1,1,0,0,0,NA
"555","01097003902",1,1,0,0,0,NA
"556","01097005400",5,4,1,0,0,0
"557","01097005500",5,2,2,1,0.2,0.333333333333333
"558","01097005600",6,4,1,1,0.166666666666667,0.5
"559","01097005700",9,5,2,2,0.222222222222222,0.5
"560","01097006104",1,0,0,1,1,1
"561","01097006105",4,3,1,0,0,0
"562","01097006301",1,1,0,0,0,NA
"563","01097006302",1,1,0,0,0,NA
"564","01097006402",4,3,0,1,0.25,1
"565","01097006403",2,1,0,1,0.5,1
"566","01097006404",4,2,1,1,0.25,0.5
"567","01097006405",1,1,0,0,0,NA
"568","01097006406",3,0,1,2,0.666666666666667,0.666666666666667
"569","01097006407",1,1,0,0,0,NA
"570","01097006502",3,2,1,0,0,0
"571","01097006600",3,3,0,0,0,NA
"572","01097006701",3,1,1,1,0.333333333333333,0.5
"573","01097006801",3,3,0,0,0,NA
"574","01097006802",1,1,0,0,0,NA
"575","01097006901",2,2,0,0,0,NA
"576","01097006902",2,0,2,0,0,0
"577","01097007000",2,1,0,1,0.5,1
"578","01097007101",4,2,1,1,0.25,0.5
"579","01097007102",1,0,0,1,1,1
"580","01097007103",1,1,0,0,0,NA
"581","01097007202",1,1,0,0,0,NA
"582","01097007400",1,0,0,1,1,1
"583","01099075900",1,1,0,0,0,NA
"584","01099076000",2,1,0,1,0.5,1
"585","01101005101",1,1,0,0,0,NA
"586","01101005800",1,1,0,0,0,NA
"587","01101005901",1,1,0,0,0,NA
"588","01103000100",1,1,0,0,0,NA
"589","01103000400",1,1,0,0,0,NA
"590","01103000600",3,2,0,1,0.333333333333333,1
"591","01103000700",2,2,0,0,0,NA
"592","01103005101",3,1,1,1,0.333333333333333,0.5
"593","01103005105",1,1,0,0,0,NA
"594","01103005106",1,0,1,0,0,0
"595","01103005107",1,1,0,0,0,NA
"596","01103005200",7,7,0,0,0,NA
"597","01103005301",3,3,0,0,0,NA
"598","01103005302",2,1,1,0,0,0
"599","01103005303",2,2,0,0,0,NA
"600","01103005304",5,3,1,1,0.2,0.5
"601","01103005500",8,6,1,1,0.125,0.5
"602","01103005600",7,6,1,0,0,0
"603","01103005701",1,1,0,0,0,NA
"604","01105687000",1,1,0,0,0,NA
"605","01105687100",1,0,0,1,1,1
"606","01107050000",7,5,0,2,0.285714285714286,1
"607","01107050200",1,1,0,0,0,NA
"608","01109188900",1,1,0,0,0,NA
"609","01109189000",2,2,0,0,0,NA
"610","01109189100",4,1,1,2,0.5,0.666666666666667
"611","01111000100",1,1,0,0,0,NA
"612","01111000300",4,4,0,0,0,NA
"613","01111000400",6,4,0,2,0.333333333333333,1
"614","01111000500",6,2,3,1,0.166666666666667,0.25
"615","01113030200",6,1,4,1,0.166666666666667,0.2
"616","01113030300",3,1,2,0,0,0
"617","01113030401",5,2,2,1,0.2,0.333333333333333
"618","01113030402",4,1,2,1,0.25,0.333333333333333
"619","01113030500",5,1,2,2,0.4,0.5
"620","01113030600",12,2,8,2,0.166666666666667,0.2
"621","01113030700",8,1,4,3,0.375,0.428571428571429
"622","01113030800",2,0,1,1,0.5,0.5
"623","01113030901",15,14,0,1,0.0666666666666667,1
"624","01113030902",1,1,0,0,0,NA
"625","01113031000",10,9,1,0,0,0
"626","01113031100",3,2,0,1,0.333333333333333,1
"627","01113031200",1,1,0,0,0,NA
"628","01115040103",5,3,1,1,0.2,0.5
"629","01115040104",1,1,0,0,0,NA
"630","01115040105",1,1,0,0,0,NA
"631","01115040106",3,3,0,0,0,NA
"632","01115040501",1,1,0,0,0,NA
"633","01115040502",1,1,0,0,0,NA
"634","01117030102",1,1,0,0,0,NA
"635","01117030213",3,1,2,0,0,0
"636","01117030214",1,1,0,0,0,NA
"637","01117030217",1,0,1,0,0,0
"638","01117030303",3,2,1,0,0,0
"639","01117030306",4,1,2,1,0.25,0.333333333333333
"640","01117030314",1,1,0,0,0,NA
"641","01117030315",4,3,0,1,0.25,1
"642","01117030316",1,1,0,0,0,NA
"643","01117030317",6,4,1,1,0.166666666666667,0.5
"644","01117030319",2,2,0,0,0,NA
"645","01117030320",3,1,1,1,0.333333333333333,0.5
"646","01117030331",2,1,1,0,0,0
"647","01117030332",2,1,0,1,0.5,1
"648","01117030333",1,1,0,0,0,NA
"649","01117030334",2,0,1,1,0.5,0.5
"650","01117030336",4,3,1,0,0,0
"651","01117030340",1,0,1,0,0,0
"652","01117030345",2,1,0,1,0.5,1
"653","01117030502",2,2,0,0,0,NA
"654","01117030604",3,1,2,0,0,0
"655","01117030607",4,2,2,0,0,0
"656","01117030608",2,2,0,0,0,NA
"657","01117030609",2,2,0,0,0,NA
"658","01117030701",4,2,0,2,0.5,1
"659","01117030703",3,2,1,0,0,0
"660","01117030704",4,3,0,1,0.25,1
"661","01117030800",4,3,1,0,0,0
"662","01119011300",3,2,1,0,0,0
"663","01119011500",4,3,0,1,0.25,1
"664","01119011600",2,2,0,0,0,NA
"665","01121010201",3,2,1,0,0,0
"666","01121010202",2,2,0,0,0,NA
"667","01121010301",13,13,0,0,0,NA
"668","01121010302",12,8,1,3,0.25,0.75
"669","01121010400",5,3,1,1,0.2,0.5
"670","01121010500",9,5,1,3,0.333333333333333,0.75
"671","01121010600",7,3,1,3,0.428571428571429,0.75
"672","01121010700",1,0,0,1,1,1
"673","01121010900",1,1,0,0,0,NA
"674","01121011000",6,2,0,4,0.666666666666667,1
"675","01121011100",7,6,0,1,0.142857142857143,1
"676","01121011200",10,7,0,3,0.3,1
"677","01121011300",2,2,0,0,0,NA
